ad_id,ad_name,campaign_id,campaign_name,adgroup_id,adgroup_name,create_time,modify_time,creative_type,image_mode,ad_format,display_name,vertical_video_strategy,interactive_motion_id,card_id,end_card_cta,call_to_action_id,identity_id,identity_type,image_ids,video_id,operation_status,secondary_status,is_addon,addon_kind
1861796026692689,(신)_수원_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861261918990418,2604_다이트_전환캠페인,1861276991491153,2604_DB 전환_수원,2026-04-07 07:31:54,2026-04-28 07:31:46,,,SINGLE_VIDEO,다이트한의원,,,,,7625916610062126088,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/o0AAFAEiUclia6oBrYKnJ0PYIP9zPD2kUbh8i""]",v10033g50000d77in87og65kimp7ck7g,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861795578227042,(신)_부평_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861261918990418,2604_다이트_전환캠페인,1861276582666338,2604_DB 전환_부평,2026-04-07 07:24:39,2026-04-28 07:31:46,,,SINGLE_VIDEO,다이트한의원,,,,,7625914854192237575,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/o0AAFAEiUclia6oBrYKnJ0PYIP9zPD2kUbh8i""]",v10033g50000d77in87og65kimp7ck7g,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861792943047986,(신)_서울_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861261918990418,2604_다이트_전환캠페인,1861275779965169,2604_DB 전환_서울,2026-04-07 06:44:37,2026-04-28 07:31:46,,,SINGLE_VIDEO,다이트한의원,,,,,7625904480319523858,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/o0AAFAEiUclia6oBrYKnJ0PYIP9zPD2kUbh8i""]",v10033g50000d77in87og65kimp7ck7g,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861781961742465,(신)_대전_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1861261918990418,2604_다이트_전환캠페인,1861707923630337,2604_DB 전환_대전,2026-04-07 03:49:04,2026-04-23 09:41:18,,,SINGLE_VIDEO,다이트한의원,,,,,7625859091075779592,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/o4pFQlAoOBNIHAFNpBMQb12B1gDLg8fcw9fDEE""]",v10033g50000d607ujnog65kq3cmc6h0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861779986019442,(재)_대전_진료셀프캠_식욕억제주사실패 마지막_260407,1861261918990418,2604_다이트_전환캠페인,1861707923630337,2604_DB 전환_대전,2026-04-07 03:17:14,2026-04-23 09:56:20,,,SINGLE_VIDEO,다이트한의원,,,,,7625850941694036999,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/1e0c2aafc01ae74628202c23bb57e40f""]",v10033g50000d79mm9vog65j1l4i9bbg,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861779883450610,(재)_천안_진료셀프캠_식욕억제주사실패 마지막_260407,1861261918990418,2604_다이트_전환캠페인,1861278784050433,2604_DB 전환_천안,2026-04-07 03:15:33,2026-04-23 09:49:21,,,SINGLE_VIDEO,다이트한의원,,,,,7625850462348119048,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/1e0c2aafc01ae74628202c23bb57e40f""]",v10033g50000d79mm9vog65j1l4i9bbg,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861779512219682,(재)_대구_진료셀프캠_식욕억제주사실패 마지막_260407,1861261918990418,2604_다이트_전환캠페인,1861277737158945,2604_DB 전환_대구,2026-04-07 03:12:03,2026-04-23 09:42:39,,,SINGLE_VIDEO,다이트한의원,,,,,7625849747458247688,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/1e0c2aafc01ae74628202c23bb57e40f""]",v10033g50000d79mm9vog65j1l4i9bbg,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861779422527666,(재)_일산_진료셀프캠_식욕억제주사실패 마지막_260407,1861261918990418,2604_다이트_전환캠페인,1861277353601153,2604_DB 전환_일산,2026-04-07 03:08:42,2026-04-23 09:42:46,,,SINGLE_VIDEO,다이트한의원,,,,,7625848734781295624,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/1e0c2aafc01ae74628202c23bb57e40f""]",v10033g50000d79mm9vog65j1l4i9bbg,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861779402873057,(재)_창원_진료셀프캠_식욕억제주사실패 마지막_260407,1861261918990418,2604_다이트_전환캠페인,1861278381014129,2604_DB 전환_창원,2026-04-07 03:14:06,2026-04-23 09:45:35,,,SINGLE_VIDEO,다이트한의원,,,,,7625849935354727431,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/1e0c2aafc01ae74628202c23bb57e40f""]",v10033g50000d79mm9vog65j1l4i9bbg,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861779341060274,(재)_수원_진료셀프캠_식욕억제주사실패 마지막_260407,1861261918990418,2604_다이트_전환캠페인,1861276991491153,2604_DB 전환_수원,2026-04-07 03:07:24,2026-04-23 09:37:24,,,SINGLE_VIDEO,다이트한의원,,,,,7625848519743523847,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/1e0c2aafc01ae74628202c23bb57e40f""]",v10033g50000d79mm9vog65j1l4i9bbg,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861779276638289,(재)_부평_진료셀프캠_식욕억제주사실패 마지막_260407,1861261918990418,2604_다이트_전환캠페인,1861276582666338,2604_DB 전환_부평,2026-04-07 03:06:09,2026-04-23 09:33:15,,,SINGLE_VIDEO,다이트한의원,,,,,7625848024710827026,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/1e0c2aafc01ae74628202c23bb57e40f""]",v10033g50000d79mm9vog65j1l4i9bbg,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861778815720546,(재)_서울_진료셀프캠_식욕억제주사실패 마지막_260407,1861261918990418,2604_다이트_전환캠페인,1861275779965169,2604_DB 전환_서울,2026-04-07 02:59:29,2026-04-23 09:18:14,,,SINGLE_VIDEO,다이트한의원,,,,,7625846486110096402,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/1e0c2aafc01ae74628202c23bb57e40f""]",v10033g50000d79mm9vog65j1l4i9bbg,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861778669641809,(재)_대구_진료셀프캠_다이어트의적 밥빵면_260407,1861261918990418,2604_다이트_전환캠페인,1861277737158945,2604_DB 전환_대구,2026-04-07 02:56:58,2026-04-23 09:42:39,,,SINGLE_VIDEO,다이트한의원,,,,,7625845712432925704,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oIQDcvCt4F9WABQJkp0PNjgixEItfB5DQ6GKof""]",v10033g50000d6ugojvog65qe3i9tslg,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861776478109986,(재)_대전_진료셀프캠_다이어트의적 밥빵면_260407,1861261918990418,2604_다이트_전환캠페인,1861707923630337,2604_DB 전환_대전,2026-04-07 02:24:59,2026-04-23 09:56:20,,,SINGLE_VIDEO,다이트한의원,,,,,7625885847363079176,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oIQDcvCt4F9WABQJkp0PNjgixEItfB5DQ6GKof""]",v10033g50000d6ugojvog65qe3i9tslg,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861710694184002,(재)_대전_인플방문후기_먹으면서(대읽남)_260306,1861261918990418,2604_다이트_전환캠페인,1861707923630337,2604_DB 전환_대전,2026-04-06 08:56:02,2026-04-23 09:56:21,,,SINGLE_VIDEO,다이트한의원,,,,,7625567182843350024,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/a182caa3778bc6a3b000131048e22910""]",v10033g50000d6kp99fog65m672of5ug,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861709876075633,"(재)_대전_인플방문후기_건강한다이어트(대전, 박고경)_260406",1861261918990418,2604_다이트_전환캠페인,1861707923630337,2604_DB 전환_대전,2026-04-06 08:43:11,2026-04-23 09:56:20,,,SINGLE_VIDEO,다이트한의원,,,,,7625563821930744850,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/okTeQmJGAGIEjAKp84qCeLfmPDg4TgdtbupSSF""]",v10033g50000d79n3qfog65pllqihifg,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861709796228209,(재)_서울_의료진정보_무작정운동으로 팩폭_260406,1861261918990418,2604_다이트_전환캠페인,1861275779965169,2604_DB 전환_서울,2026-04-06 08:41:37,2026-04-23 09:18:15,,,SINGLE_VIDEO,다이트한의원,,,,,7625563620641885192,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/507acb10211537784be0a88cafaa8804""]",v10033g50000d79mrt7og65hk562cbo0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861709708534065,(재)_부평_의료진정보_무작정운동으로 팩폭_260406,1861261918990418,2604_다이트_전환캠페인,1861276582666338,2604_DB 전환_부평,2026-04-06 08:39:55,2026-04-23 09:33:16,,,SINGLE_VIDEO,다이트한의원,,,,,7625563350713338898,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/3015b2fc054708b1cd444aa83d052699""]",v10033g50000d79mrt7og65hk562cbo0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861709615890674,(재)_수원_의료진정보_무작정운동으로 팩폭_260406,1861261918990418,2604_다이트_전환캠페인,1861276991491153,2604_DB 전환_수원,2026-04-06 08:38:47,2026-04-23 09:37:18,,,SINGLE_VIDEO,다이트한의원,,,,,7625562856179682311,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/507acb10211537784be0a88cafaa8804""]",v10033g50000d79mrt7og65hk562cbo0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861709552021505,(재)_일산_의료진정보_무작정운동으로 팩폭_260406,1861261918990418,2604_다이트_전환캠페인,1861277353601153,2604_DB 전환_일산,2026-04-06 08:37:39,2026-04-23 09:42:46,,,SINGLE_VIDEO,다이트한의원,,,,,7625562542370311186,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/507acb10211537784be0a88cafaa8804""]",v10033g50000d79mrt7og65hk562cbo0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861709464313057,(재)_대구_의료진정보_무작정운동으로 팩폭_260406,1861261918990418,2604_다이트_전환캠페인,1861277737158945,2604_DB 전환_대구,2026-04-06 08:36:29,2026-04-23 09:42:39,,,SINGLE_VIDEO,다이트한의원,,,,,7625562158541081608,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/507acb10211537784be0a88cafaa8804""]",v10033g50000d79mrt7og65hk562cbo0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861709359069201,(재)_창원_의료진정보_무작정운동으로 팩폭_260406,1861261918990418,2604_다이트_전환캠페인,1861278381014129,2604_DB 전환_창원,2026-04-06 08:35:10,2026-04-23 09:45:34,,,SINGLE_VIDEO,다이트한의원,,,,,7625561870673415186,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/507acb10211537784be0a88cafaa8804""]",v10033g50000d79mrt7og65hk562cbo0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861708807896498,(재)_천안_의료진정보_무작정운동으로 팩폭_260405,1861261918990418,2604_다이트_전환캠페인,1861278784050433,2604_DB 전환_천안,2026-04-06 08:26:28,2026-04-23 09:49:21,,,SINGLE_VIDEO,다이트한의원,,,,,7625559682362444808,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/507acb10211537784be0a88cafaa8804""]",v10033g50000d79mrt7og65hk562cbo0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861708302605361,(재)_대전_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861261918990418,2604_다이트_전환캠페인,1861707923630337,2604_DB 전환_대전,2026-04-06 08:18:38,2026-04-23 09:56:20,,,SINGLE_VIDEO,다이트한의원,,,,,7625557508433742855,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/o0EVQQtfZFxIdNDNRlqp0CFRcFWDwegBASurpB""]",v10033g50000d6kp8kfog65nd61qion0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861708178989089,(재)_대전_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861261918990418,2604_다이트_전환캠페인,1861707923630337,2604_DB 전환_대전,2026-04-06 08:16:34,2026-04-23 09:56:20,,,SINGLE_VIDEO,다이트한의원,,,,,7625556982312815634,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/c67058f2d87a62c2fd6934d8a49b058d""]",v10033g50000d6fa337og65qk4q7p8h0,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861708051912898,(재)_대전_진료셀프캠_식욕억제주사실패 마지막_260406,1861261918990418,2604_다이트_전환캠페인,1861707923630337,2604_DB 전환_대전,2026-04-06 08:14:44,2026-04-23 09:56:20,,,SINGLE_VIDEO,다이트한의원,,,,,7625556518535990280,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/1e0c2aafc01ae74628202c23bb57e40f""]",v10033g50000d79mm9vog65j1l4i9bbg,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861438096695922,(재)_서울_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861261918990418,2604_다이트_전환캠페인,1861275779965169,2604_DB 전환_서울,2026-04-03 08:42:43,2026-04-23 09:18:15,,,SINGLE_VIDEO,다이트한의원,,,,,7624450626444856328,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oU7AZKBNijYP5bPc0mv0AAHBD4LEIoBfw07Cgi""]",v10033g50000d77mp7vog65o1ghceoq0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861438021385394,(재)_부평_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861261918990418,2604_다이트_전환캠페인,1861276582666338,2604_DB 전환_부평,2026-04-03 08:41:39,2026-04-23 09:33:15,,,SINGLE_VIDEO,다이트한의원,,,,,7624450268545027090,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oU7AZKBNijYP5bPc0mv0AAHBD4LEIoBfw07Cgi""]",v10033g50000d77mp7vog65o1ghceoq0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861437972025618,(재)_수원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861261918990418,2604_다이트_전환캠페인,1861276991491153,2604_DB 전환_수원,2026-04-03 08:40:35,2026-04-23 09:37:18,,,SINGLE_VIDEO,다이트한의원,,,,,7624450044028046354,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oU7AZKBNijYP5bPc0mv0AAHBD4LEIoBfw07Cgi""]",v10033g50000d77mp7vog65o1ghceoq0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861437881987106,(재)_일산_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861261918990418,2604_다이트_전환캠페인,1861277353601153,2604_DB 전환_일산,2026-04-03 08:39:34,2026-04-23 09:42:46,,,SINGLE_VIDEO,다이트한의원,,,,,7624449700669770759,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oU7AZKBNijYP5bPc0mv0AAHBD4LEIoBfw07Cgi""]",v10033g50000d77mp7vog65o1ghceoq0,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861437815982145,(재)_대구_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861261918990418,2604_다이트_전환캠페인,1861277737158945,2604_DB 전환_대구,2026-04-03 08:38:11,2026-04-23 09:42:39,,,SINGLE_VIDEO,다이트한의원,,,,,7624449409597606920,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oU7AZKBNijYP5bPc0mv0AAHBD4LEIoBfw07Cgi""]",v10033g50000d77mp7vog65o1ghceoq0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861437705571345,(재)_창원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861261918990418,2604_다이트_전환캠페인,1861278381014129,2604_DB 전환_창원,2026-04-03 08:37:12,2026-04-24 04:05:32,,,SINGLE_VIDEO,다이트한의원,,,,,7624449053849406472,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/7247106effe8004aa3d6bd225dd8c72e""]",v10033g50000d77mp7vog65o1ghceoq0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861433575335186,(재)_천안_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861261918990418,2604_다이트_전환캠페인,1861278784050433,2604_DB 전환_천안,2026-04-03 07:32:04,2026-04-23 09:49:21,,,SINGLE_VIDEO,다이트한의원,,,,,7624450897392749576,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/2b8dd49318058c282a702075c3152e0f""]",v10033g50000d77mp7vog65o1ghceoq0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861427124084770,(신)_창원_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861261918990418,2604_다이트_전환캠페인,1861278381014129,2604_DB 전환_창원,2026-04-03 05:49:24,2026-04-23 09:45:34,,,SINGLE_VIDEO,다이트한의원,,,,,7624410342025743368,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oEzA3IYwwGBR9NdULaBcAEaLUYPLTAYicAicv""]",v10033g50000d77l3gnog65gehj0m05g,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861426333950193,(신)_수원_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861261918990418,2604_다이트_전환캠페인,1861276991491153,2604_DB 전환_수원,2026-04-03 05:36:49,2026-04-23 09:37:19,,,SINGLE_VIDEO,다이트한의원,,,,,7624408081614654471,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/8bc192066f3b76479c0afe6b043bb1bd""]",v10033g50000d77l3gnog65gehj0m05g,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861279133802561,(재)_천안_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1861261918990418,2604_다이트_전환캠페인,1861278784050433,2604_DB 전환_천안,2026-04-01 14:36:11,2026-04-23 09:49:22,,,SINGLE_VIDEO,다이트한의원,,,,,7624410678031305735,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/okDsM9IgQgAFYEP8zLN9xxfLeDDQBB6QvCQpNE""]",v10033g50000d72f1vfog65oj9epfum0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861279064396242,(신)_천안_의료진정보_주사형비만치료제 10년은_260116,1861261918990418,2604_다이트_전환캠페인,1861278784050433,2604_DB 전환_천안,2026-04-01 14:35:05,2026-04-23 09:49:21,,,SINGLE_VIDEO,다이트한의원,,,,,7624410740908149778,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oEJpB9KAOADeBNzvgEFWosQDMfRAMrrEBDBWiI""]",v10033g50000d6hb537og65u4k80o0b0,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861278985311585,"(재)_천안_인플방문후기_건강한다이어트(천안, 박고경)_260325",1861261918990418,2604_다이트_전환캠페인,1861278784050433,2604_DB 전환_천안,2026-04-01 14:33:59,2026-04-23 09:49:21,,,SINGLE_VIDEO,다이트한의원,,,,,7624410840808066066,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oQO4VDwVIAQseZBDoBhEJ8Ra7EvNgSFapDBLQf""]",v10033g50000d71o8r7og65kf2rbop80,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861278873581714,(재)_천안_진료QnA_지긋지긋 40대 뱃살 고생없이_260309,1861261918990418,2604_다이트_전환캠페인,1861278784050433,2604_DB 전환_천안,2026-04-01 14:32:43,2026-04-23 09:49:21,,,SINGLE_VIDEO,다이트한의원,,,,,7624410884701441032,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oQUIwU1EDyllAJ0Shi0PBsikuB7ifTAAmCAsio""]",v10033g50000d6n9c7vog65r1oe98090,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861278731680866,"(재)_창원_인플방문후기_건강한다이어트(창원,박고경)_260325",1861261918990418,2604_다이트_전환캠페인,1861278381014129,2604_DB 전환_창원,2026-04-01 14:29:31,2026-04-23 09:45:34,,,SINGLE_VIDEO,다이트한의원,,,,,7624410127067614226,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/og5Mk4gHCAs2YLpgFs0gAXFABGDtQfxfnS2fKe""]",v10033g50000d71o6pfog65n9vvc14kg,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861278667241538,(재)_창원_진료셀프캠_비만주사끊고15kg_260326,1861261918990418,2604_다이트_전환캠페인,1861278381014129,2604_DB 전환_창원,2026-04-01 14:28:31,2026-04-23 09:45:34,,,SINGLE_VIDEO,다이트한의원,,,,,7624410342176590856,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/deaf97674c96e2aef2b8794eb5b969bb""]",v10033g50000d72f1bvog65j4e562pig,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861278293422097,(재)_대구_진료셀프캠_비만주사끊고15kg_260326,1861261918990418,2604_다이트_전환캠페인,1861277737158945,2604_DB 전환_대구,2026-04-01 14:22:57,2026-04-23 09:42:39,,,SINGLE_VIDEO,다이트한의원,,,,,7624409662221274130,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/deaf97674c96e2aef2b8794eb5b969bb""]",v10033g50000d72f1bvog65j4e562pig,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861278292523041,(재)_창원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861261918990418,2604_다이트_전환캠페인,1861278381014129,2604_DB 전환_창원,2026-04-01 14:27:20,2026-04-23 09:45:34,,,SINGLE_VIDEO,다이트한의원,,,,,7624410343003016199,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oIIeQCBJNojnATDpQFskfRkmEG1DMEygQ5qZBM""]",v10033g50000d6fa337og65qk4q7p8h0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861278242108689,(신)_대구_의료진정보_주사형비만치료제 10년은_260116,1861261918990418,2604_다이트_전환캠페인,1861277737158945,2604_DB 전환_대구,2026-04-01 14:21:48,2026-04-23 09:42:39,,,SINGLE_VIDEO,다이트한의원,,,,,7624410049695255560,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oEJpB9KAOADeBNzvgEFWosQDMfRAMrrEBDBWiI""]",v10033g50000d6hb537og65u4k80o0b0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861278128485793,"(재)_대구_인플방문후기_건강한다이어트(대구,박고경)_260325",1861261918990418,2604_다이트_전환캠페인,1861277737158945,2604_DB 전환_대구,2026-04-01 14:20:59,2026-04-28 07:32:15,,,SINGLE_VIDEO,다이트한의원,,,,,7624409901581765650,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oECTbSDghvwfCa7NDeIWgVfEBLoFEGTkDIAAL1""]",v10033g50000d71o0nvog65kf5hm9l5g,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861278082187298,(재)_대구_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861261918990418,2604_다이트_전환캠페인,1861277737158945,2604_DB 전환_대구,2026-04-01 14:19:20,2026-04-23 09:42:39,,,SINGLE_VIDEO,다이트한의원,,,,,7624409641899904008,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/oIIeQCBJNojnATDpQFskfRkmEG1DMEygQ5qZBM""]",v10033g50000d6fa337og65qk4q7p8h0,ENABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861277850752146,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1861261918990418,2604_다이트_전환캠페인,1861277737158945,2604_DB 전환_대구,2026-04-01 14:17:14,2026-04-23 09:42:39,,,SINGLE_VIDEO,다이트한의원,,,,,7624409882120260616,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/c8ab25146178fe8cc402d71dd0b0d19a""]",v10033g50000d5561vvog65o6n75m8n0,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
1861277705679282,"(재)_일산_인플방문후기_건강한다이어트(일산, 박고경)_260325",1861261918990418,2604_다이트_전환캠페인,1861277353601153,2604_DB 전환_일산,2026-04-01 14:13:14,2026-04-23 09:42:47,,,SINGLE_VIDEO,다이트한의원,,,,,7624409303138552850,a00d3f86-d1f6-5187-a4b9-c096bec78c8c,BC_AUTH_TT,"[""tos-alisg-p-0051c001-sg/o0VhM8O7GQfggjBseFTAXCMHQXbwAKm8eDHpKh""]",v10033g50000d71o5ffog65prooajb7g,DISABLE,AD_STATUS_CAMPAIGN_DISABLE,False,
